Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume,Date
154.96718796786536,156.88865699356285,157.18851689359613,156.77364114337502,160.13200964315192,12299139.465697348,122.80439910073702,124.20735901653875,121.8895947289598,124.06675661311799,106.5293365246655,193050502.35370374,11856.657547933104,11977.2827550769,11810.871027096287,12069.044687791897,11756.840539964163,201674175.97328553,65.76035707864266,75.10504455099039,61.62440100471529,77.40693829538172,67.42577251467945,1524637.3237673526,1.300808581895797,1.3044083548618621,1.312388413202623,1.2975438279377725,1.4257276793204932,107.06541701004588,104.51131787652685,107.57042197101947,106.14133339716933,57780.88904643273,0.1450513642081365,93.87956704528763,92.35701706775129,95.61316686223928,91.6022858891171,1.4355499078581522,53235.46589546922,54379.55488729137,53882.035140926775,52315.3997840593,93452.39217334178,1.3272625162609302,1.9060319196327424,1.8513610697076277,1.8437410781014107,1.8505731980271616,0.5893874171427588,1428.5947787046487,1433.207993556657,1417.2628445528,1400.9096855514977,0.6979569687018056,616.8273243573351,619.9645972395209,643.944971416619,624.8777620805593,0.7928602764463577,1412.9416725048227,80.28965006285999,80.59126992996246,80.56662684099547,79.74021913535397,8395.495815146478,-0.3587592972246985,52.59050073854993,53.007576905818034,51.82480259283763,52.3598433708702,50.42890036398878,9451107.207539707,36.5553967835386,37.50475706397524,36.28566763204576,35.87277206171482,36.3965275426709,13108920.349027961,2011-12-19
157.78412554993935,156.67886667511345,151.29414554726318,155.0085148718313,152.58850451332572,11834015.818307465,122.00237492291883,122.46760845451061,120.67145680509464,122.76909274016253,103.76397844972946,226889945.63888264,11782.650208827936,12058.54480850358,11817.672514692684,12106.200688437148,11708.797818539568,297057580.5104957,73.7912268833397,71.61110437267375,66.58623671546668,69.11301916095995,73.20727466707564,1903685.0268372772,1.3034235026038477,1.3029429625992577,1.3079427833229462,1.2999579872367664,0.27506932779884274,104.20821092840625,102.44685793959809,106.23461716870914,100.27904491415684,121252.17718121046,0.9741073042097036,90.89684140874668,94.21374387901321,104.28382822471761,94.8193675172337,0.9469871695209299,53712.15650753149,53950.068582383996,53762.81758319327,52627.57401518164,69679.36641863041,0.5176297444672842,1.9719042809602576,1.9086291118113723,1.8190884429480678,1.859414543774761,0.6667856333169763,1415.1366934660157,1412.6531319498451,1440.2982013824094,1387.5435435601796,-0.4402525002143383,615.8820936170148,621.7800113676194,632.0539046341589,608.0204534025196,1.7179337643381773,1401.2602397604614,80.2820895788156,80.83456324227214,80.49077452797411,79.75692016968726,16967.988797461257,0.639735830764531,52.56958940487235,53.43255295985163,51.424793951048564,52.28283667321839,50.37252959275162,24409212.77255403,38.01296497154369,37.49817071459591,37.678187650993436,37.16020957424417,36.65915920724234,11747226.212161768,2011-12-15
156.9074597621168,156.88869843454478,155.9806700206437,154.84522388645166,153.94759386029537,23407157.303457547,122.05210715618969,123.15985678118679,122.8759672346918,127.12386977106985,103.87898672317279,204991358.7624519,11920.967439001803,12022.2236972924,11915.017404590428,11980.08909589693,11718.240803316507,204258821.16492265,69.88050910758496,76.13234469860107,70.30376635785663,63.75751470914978,64.50260024668576,1511137.9021188738,1.3057241828234876,1.3066675998404929,1.3059246137180112,1.301345760799057,0.6332367515530715,109.71200047230715,107.22519145118495,106.16757884969431,103.85910733224947,234142.04694785055,-0.1629307735277691,88.51498545204396,92.11790541479013,97.5432321251345,94.76196170860415,1.5713306266021687,52919.32121454721,54054.77805476758,53474.73225235526,52496.962353278686,64513.3112803913,0.9374380065375539,1.9256145122490422,1.9192896522530116,1.9970801679770926,1.7468356673301082,1.2969008440402972,1435.3912915241672,1413.6403074181962,1430.0533995900876,1405.8731560703823,0.35635735973841054,615.0261720947636,620.6739181350619,643.5716019669404,613.9562726469536,0.6657536016226696,1415.3375015095667,80.31774806485338,80.55759045718959,80.81074185662638,79.60960565216742,8691.984225537084,0.4396079592818893,51.8405110377347,53.194831102830804,51.76575780732769,53.34908258569056,49.74007857777361,17493172.709959764,37.09331317508456,37.93166648521258,36.29002810181956,35.80681851196647,38.41589945808525,9449065.733527295,2011-12-19
155.16031503725574,156.03667439489243,156.14492774921465,158.83626553444066,154.11834169746837,17554733.44137202,123.24290175871016,122.97295978532006,121.86609002042458,122.36776493302129,106.65829875160608,168904101.41503668,11871.841327804723,11871.450258994539,11768.379588079953,11824.975868927004,11867.834076469986,295327938.7431866,69.9026884258043,68.17903181577826,66.54895600930794,79.63674853761722,63.345838753304506,83496.75737744936,1.3036588333879864,1.3042807786615893,1.3103768504768503,1.301743264725918,0.9452399921285994,107.31828418988371,103.55859506359995,106.67127811383357,102.66966175237046,27653.376675283613,1.31646867011932,97.99554171445033,94.56144133373965,97.72415484189196,96.5564478578563,0.46371071562598043,53542.534882340864,53182.897697104345,54105.89924959888,52928.60477890783,69850.60800277385,0.5483550715112389,1.8984887360294078,1.9130921602905795,1.9649764846731796,1.9537888416187446,0.8611507101139548,1416.9096020014874,1434.8470406423141,1431.960701000309,1386.469776226642,0.0946307820947983,634.0868390960896,621.2140268335643,646.6027579214455,613.6233282976926,0.674778837534526,1394.4701482842554,80.31388443190852,80.39299046101245,80.84830106842561,79.55555778811275,30174.169103357563,0.6578461467616452,52.15412483626548,53.48414721792304,50.50015000955433,50.88016937395123,49.37484760512214,8165900.4250053605,36.31979743895989,38.38794510786225,36.50270655832456,37.13971920962751,35.252309106948644,15617944.775645234,2011-12-20
155.63510416942847,154.33459944338125,154.07844467232408,156.0989644121674,157.9938503046645,16016563.937880186,122.8822014464039,123.01799174727257,121.78794648189815,122.0231677689177,104.50186548170905,182391634.47094533,11927.9490842273,11946.513741122857,11803.915952024105,11924.172534553143,11757.747131072947,75650156.57657282,79.44562831996282,70.5435027415082,74.29370327153343,72.95477837867978,65.1395129823858,5818.907685437469,1.3041504614371324,1.3060839093149805,1.3067252260925133,1.299499703051319,0.1557558967472613,107.72261646337316,104.96987555748316,106.37631662620537,102.11115097209891,81728.87256427977,1.150244786886417,93.71363939302807,92.04381553448029,97.32594006556218,91.3296969009789,0.03693782245429754,53129.444182419946,52756.02843689668,53870.14532480724,52384.28184869951,64362.58832752503,-0.30861491873056285,1.9527954037589377,1.9622863345233486,1.8212261653465442,1.7995598717056729,0.6322043711049564,1435.1749360052063,1414.7621477785028,1430.0085249051167,1394.6339481864889,-0.15459728517644186,622.4767165120752,620.4325798358511,625.66452557186,617.0172325491376,0.19325552675557048,1395.3355658998432,80.36344669644956,80.26437676273542,80.53569548568579,79.90535438229394,8500.470374980558,-0.4684147259776368,53.245736767346,52.7985211905094,52.484671925246836,51.40707368312414,50.27672329923923,12288375.399897726,36.31609895190748,38.189203370662604,35.84808167822023,35.991323534478404,37.996450723195395,10135051.453015879,2011-12-19
156.88250703707314,156.8191239238905,154.4088329378403,155.67133822528294,154.139572187564,16651180.577860704,123.43423403638502,123.21389259131381,122.5797937321028,122.38280635883659,105.35445720369457,208565315.60539463,11816.151503945597,12037.591022993838,11802.042880375278,12066.304292824681,11866.371525897692,157575868.977838,71.66636234520205,64.99069026251239,73.90962579072013,72.70853536095024,66.28387236495377,879394.0004500082,1.2983551693088295,1.2984276487832327,1.3141859525245374,1.2974309719393011,0.6335071902488506,103.08804001765861,102.98290453694923,107.24885100020708,103.45489132308111,152813.96458084992,0.7390586245596326,94.2959327602205,93.63029538193474,97.90518575468556,92.3079499766509,0.3943363993990473,53511.791837699435,53024.01634573811,54317.11109672223,53279.04090599399,57114.70292635042,0.7397845566038996,1.993893255450026,1.8507965570686187,1.8576593519324227,1.9874623826939963,0.8092216783837253,1410.8411737751,1422.561990797256,1426.8200844398104,1389.7388933023542,0.40340771483116233,615.0179838180532,617.0708835514607,643.7251198336263,628.4067015806478,0.627373439967467,1404.5850475440395,80.18898063299169,80.09504516505451,80.88618360155183,80.05384047482735,27492.5170439942,0.2571680916914237,52.89589212917551,53.31417789483003,51.799757412046915,53.32236291927514,49.85857641766186,16493592.411611319,38.098599334118646,37.29947745438546,35.37576873358227,37.225315810600044,37.82228471609606,6089061.071740666,2011-12-16
154.87979353794364,158.67883989375906,155.78025856259626,155.82651971767743,158.64043306724582,20655288.705021534,122.74159651524553,122.9847795929398,121.47692058987514,122.62677309474842,103.61495395921368,203250193.51511043,11805.57227090556,11957.023183808744,11745.170776935274,11878.075740054293,11901.956635064302,206830013.30131143,71.0621912122744,68.79084726150204,67.02075102758873,61.985505298566174,67.28245821524571,2718238.0826277533,1.3031996524489347,1.3082392346835727,1.3136284730582768,1.300653622625166,0.42541915629047905,104.0316953170789,104.87126265795204,103.00584152525997,104.17521233197603,170366.89586411646,0.41485597985241596,90.68278960507041,94.30841923032247,96.64345517300102,91.65066700970085,1.6969144995907326,53007.17609739318,53951.29331525399,53576.45777818066,53192.8339616105,71414.60196681252,-0.042731164049025896,1.8028047791982102,1.9334241525544749,1.8488131799904717,1.8965040026885112,1.1153996123077734,1424.170234104347,1421.999829595009,1449.9027237617463,1402.7612937266238,0.3964978651708022,613.4207439188207,623.5055659148246,627.5564659036291,613.6760325728088,0.23020047779942984,1393.0851105625295,80.29258018599097,80.05948333857265,80.76214818248859,79.6982439159348,19004.082445288226,0.6321940317421361,52.076372020755876,52.87757312946146,51.360995593803395,52.135320706075355,48.88989564695278,13520668.861087749,36.566112503667554,36.82919038748905,36.91173563941042,36.61929147610561,37.14136993591756,11103676.060053032,2011-12-20
156.05834662314626,157.10816668506055,155.49131916418173,154.77360927563126,154.04215840948936,15334847.681682864,122.6875942317341,122.92561549387284,120.45567897780346,122.00694734809011,104.46278911353494,216051694.58179718,11921.727451371175,11971.889168712696,11689.523135244048,11859.320240262077,12027.826086304856,277780769.5786842,64.22273628907509,67.07366537743577,68.60407861482064,68.68750987702832,63.66066008668322,1200174.706852512,1.3068823010803088,1.3059490337003525,1.315933890976617,1.3011621282533465,0.2609433089995864,106.34785136093137,104.73522712951774,109.27274936935741,104.25356899575878,124676.02156410378,1.07864968830338,98.5878824953243,95.01426896112476,98.56889224487244,95.95204004790658,1.152593959902924,53048.32249886495,53747.747683147594,54590.48263766342,52867.56803611537,34359.69127509327,0.8522025422411591,2.039621439326707,1.8919801871726734,1.8711982529887616,1.8356411120802087,-0.7258627402121207,1428.8501359763977,1425.0285337363146,1447.1230739976438,1412.99515942223,0.9822302198107539,621.4569104316071,620.2990989200733,643.7569537634301,607.4062586837251,0.9827204944939238,1398.9946130175736,80.37316670787608,80.08132872523927,80.4038319468803,79.68097929231692,14779.597466980535,-0.6311821449245878,52.68758766462643,53.71432959783208,51.08174134085355,51.501370723471894,49.95411109162386,8340425.1165185245,37.5636846451568,36.66415998472195,38.01643266612803,36.27480294639543,36.38479877972697,9796962.221871894,2011-12-15
155.55181440537092,157.58006021255625,149.1460606528449,154.80337693126123,156.81420122249986,18416803.20283261,122.94396448729775,122.82311805128222,120.84636866814311,123.94381088822261,106.95400310161635,203525550.16515654,11758.724300594533,11917.847861687145,11715.644667266717,11871.351143341042,11819.608546589085,155517262.7886392,73.7959503987921,74.94327976010406,68.4348625611594,67.30981042049036,68.87930773721273,1386453.0403508262,1.307003249148813,1.3049686713139417,1.3083679129178223,1.2956430558562604,0.4614942265564023,105.53556782863843,102.68068763703377,105.72955550721474,105.92467783881115,110805.87429043793,1.1089624832217164,95.20009918144558,95.88128355424114,95.78083759565575,92.64864986052478,0.48445760431434126,53480.38021556161,53335.45101450959,53848.32071698477,52144.10746572694,85252.08886033986,-0.12580072760263222,1.880201301969996,2.0024376371168153,1.9019403455168598,1.889841405613345,1.227491537096899,1436.0623160932432,1390.8746670049118,1426.486110191665,1418.1155517003533,1.129481243736971,606.4469268232976,619.0145165780278,628.5883505677555,616.1401667896563,0.892021489348317,1403.9534664378045,80.20130803067005,80.35310229028849,80.74517064494489,79.96179099224997,11342.971950395242,-0.12752532815735906,52.222065910267304,53.39900157837048,52.33078172817631,52.01203317433148,49.04210212060284,17779198.38316324,37.09117019219998,37.6159039562554,36.50675139999994,35.673919583410175,35.379368257983856,13638212.198936312,2011-12-15
156.31577207011216,155.6074544262382,156.54125929787088,156.04430908172972,152.60996212067425,18868650.002170984,122.11713689611311,123.40400335894749,121.5747989426858,123.04238391964411,104.70257856696124,198085068.6892046,11949.427594630339,12003.805014002737,11751.841414060249,12050.316908982013,11983.057586795465,349159393.3424632,66.80583552645726,72.02518192088536,67.20033002067842,65.62455607317851,64.91286597148401,390409.7326803783,1.3056856004699045,1.301306057926949,1.3090063112005836,1.2953109364175095,0.6747350081081469,106.28806297853637,106.27719984972155,105.42306432110588,103.96470955343449,176461.9157845396,1.1468309573665951,93.26490578528937,96.56514302975798,96.56943063823965,94.90973292341869,0.582574567044036,53058.98031158812,54263.55676244837,54363.226926891606,52774.49731723874,88439.8980638527,-0.29702763692611006,1.8471233968517462,1.852541633558678,1.9933101550005792,1.9058771376655472,0.19231693251125734,1449.2452476375809,1407.6075327041092,1413.4256849477933,1386.4139853568108,0.5945466564634658,618.0046099329588,623.4312500670039,629.6657433876278,615.1602458162056,0.6511216572224212,1396.0805333887208,80.32141338765052,80.36081782352427,80.54583026191409,80.02253897755864,13028.803192377549,0.6802437808132946,52.27585714106499,53.52735050611737,51.359396279792996,53.73903924153757,48.570568179692266,19330463.652390316,36.54958882870566,37.22190304600962,36.657896397491044,37.17249803185638,37.06616228591754,11444373.28303365,2011-12-16
